0,1,2,3,4
970,87,2339,-2252,None
971,70,2365,-2295,None
972,80,2325,-2245,None
973,81,2347,-2266,None
974,75,2363,-2288,None
975,95,2365,-2270,None
976,95,2317,-2222,None
977,96,2319,-2223,None
978,67,2353,-2286,None
979,86,2353,-2267,None
980,72,2347,-2275,None
981,78,2347,-2269,None
982,81,2367,-2286,None
983,93,2321,-2228,None
984,78,2369,-2291,None
985,75,2379,-2304,None
986,86,2353,-2267,None
987,89,2333,-2244,None
988,80,2375,-2295,None
989,89,2349,-2260,None
990,79,2375,-2296,None
991,89,2305,-2216,None
992,91,2327,-2236,None
993,82,2343,-2261,None
994,96,2347,-2251,None
995,91,2379,-2288,None
996,83,2339,-2256,None
997,101,2285,-2184,None
998,90,2335,-2245,None
999,95,2341,-2246,None
