0,1,2,3,4
865,114,2049,114,None
866,135,2047,135,None
867,162,2049,162,None
868,140,2049,140,None
869,127,2047,127,None
870,157,2047,157,None
871,136,2049,136,None
872,145,2047,145,None
873,95,2047,95,None
874,126,2049,126,None
875,120,2049,120,None
876,143,2047,143,None
877,127,2047,127,None
878,135,2047,135,None
879,112,2045,112,None
880,116,2049,116,None
881,118,2049,118,None
882,148,2049,148,None
883,105,2047,105,None
884,152,2049,152,None
885,120,2049,120,None
886,148,2049,148,None
887,171,2047,171,None
888,125,2047,125,None
889,138,2049,138,None
890,153,2047,153,None
891,167,2043,167,None
892,129,2047,129,None
893,122,2049,122,None
894,152,2045,152,None
895,131,2047,131,None
896,163,2047,163,None
897,144,2045,144,None
898,142,2049,142,None
899,124,2049,124,None
900,147,2047,147,None
901,138,2049,138,None
902,140,2045,140,None
903,152,2049,152,None
904,150,2049,150,None
905,131,2047,131,None
906,139,2047,139,None
907,134,2049,134,None
908,140,2049,140,None
909,136,2045,136,None
910,134,2049,134,None
911,123,2047,123,None
912,144,2045,144,None
913,147,2043,147,None
914,142,2049,142,None
915,133,2043,133,None
916,154,2049,154,None
917,116,2045,116,None
918,131,2047,131,None
919,124,2049,124,None
920,132,2049,132,None
921,145,2047,145,None
922,157,2047,157,None
923,124,2049,124,None
924,137,2047,137,None
925,136,2049,136,None
926,144,2049,144,None
927,121,2047,121,None
928,148,2049,148,None
929,148,2045,148,None
930,140,2049,140,None
931,131,2043,131,None
932,164,2049,164,None
933,120,2049,120,None
934,118,2045,118,None
935,149,2047,149,None
936,129,2047,129,None
937,134,2049,134,None
938,138,2049,138,None
939,124,2049,124,None
940,136,2049,136,None
941,145,2047,145,None
942,132,2049,132,None
943,137,2047,137,None
944,142,2049,142,None
945,159,2043,159,None
946,133,2043,133,None
947,124,2045,124,None
948,163,2047,163,None
949,117,2047,117,None
950,141,2047,141,None
951,138,2049,138,None
952,121,2047,121,None
953,148,2045,148,None
954,123,2047,123,None
955,130,2045,130,None
956,148,2045,148,None
957,151,2047,151,None
958,126,2049,126,None
959,152,2045,152,None
960,154,2049,154,None
961,116,2049,116,None
962,137,2043,137,None
963,103,2047,103,None
964,135,2047,135,None
965,138,2045,138,None
966,162,2049,162,None
967,154,2045,154,None
968,166,2045,166,None
969,127,2047,127,None
970,125,2047,125,None
971,147,2047,147,None
972,140,2045,140,None
973,126,2041,126,None
974,111,2043,111,None
975,142,2049,142,None
976,136,2045,136,None
977,152,2049,152,None
978,125,2043,125,None
979,160,2049,160,None
980,142,2049,142,None
981,139,2047,139,None
982,148,2049,148,None
983,139,2047,139,None
984,142,2049,142,None
985,127,2047,127,None
986,127,2047,127,None
987,127,2047,127,None
988,124,2049,124,None
989,141,2047,141,None
990,136,2045,136,None
991,127,2047,127,None
992,99,2047,99,None
993,134,2049,134,None
994,125,2047,125,None
995,159,2047,159,None
996,122,2049,122,None
997,113,2047,113,None
998,138,2049,138,None
999,155,2047,155,None
